Timestamp,Nuclear,Coal,Co-Gen,IPP-Coal,LNG,IPP-LNG,Oil,Diesel,Hydro,Wind,Solar,Other_Renewable,Storage,Total_Generation,AirTemperature,WindSpeed,SunshineDuration
2025-07-23 21:10:00+08:00,0.0,0.0,1573.2,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.0,36.9,20.7,1671.3000000000002,,,
2025-07-23 21:20:00+08:00,0.0,0.0,1576.1,0.0,0.0,0.0,0.0,0.0,0.0,39.3,0.0,38.8,17.2,1671.3999999999999,,,
2025-07-23 21:30:00+08:00,0.0,0.0,1601.7,0.0,0.0,0.0,0.0,0.0,0.0,49.900000000000006,0.0,39.8,18.5,1709.9,,,
2025-07-23 21:40:00+08:00,0.0,0.0,1569.7,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,40.5,11.7,1675.8000000000002,,,
2025-07-23 21:50:00+08:00,0.0,0.0,1590.7,0.0,0.0,0.0,0.0,0.0,0.0,42.5,0.0,38.4,15.4,1687.0000000000002,,,
2025-07-23 22:00:00+08:00,0.0,0.0,1625.7,0.0,0.0,0.0,0.0,0.0,0.0,42.2,0.0,36.4,20.9,1725.2000000000003,,,
2025-07-23 22:10:00+08:00,0.0,0.0,1616.9,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,37.6,27.1,1721.5,,,
2025-07-23 22:20:00+08:00,0.0,0.0,1551.9,0.0,0.0,0.0,0.0,0.0,0.0,45.3,0.0,36.7,0.0,1633.9,,,
2025-07-23 22:30:00+08:00,0.0,0.0,1530.7,0.0,0.0,0.0,0.0,0.0,0.0,50.099999999999994,0.0,36.5,0.0,1617.3,,,
2025-07-23 22:40:00+08:00,0.0,0.0,1525.8,0.0,0.0,0.0,0.0,0.0,0.0,72.6,0.0,34.5,0.0,1632.8999999999999,,,
2025-07-23 22:50:00+08:00,0.0,0.0,1459.5,0.0,0.0,0.0,0.0,0.0,0.0,48.800000000000004,0.0,35.9,0.0,1544.2,,,
2025-07-23 23:00:00+08:00,0.0,0.0,1529.9,0.0,0.0,0.0,0.0,0.0,0.0,41.8,0.0,34.7,0.0,1606.4,,,
2025-07-23 23:10:00+08:00,0.0,0.0,1527.2,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,40.1,0.0,1610.3,,,
2025-07-23 23:20:00+08:00,0.0,0.0,1658.3,0.0,0.0,0.0,0.0,0.0,0.0,56.1,0.0,36.4,0.0,1750.8,,,
2025-07-23 23:30:00+08:00,0.0,0.0,1543.5,0.0,0.0,0.0,0.0,0.0,0.0,69.2,0.0,36.0,0.0,1648.7,,,
2025-07-23 23:40:00+08:00,0.0,0.0,1530.4,0.0,0.0,0.0,0.0,0.0,0.0,75.69999999999999,0.0,35.3,0.0,1641.4,,,
2025-07-23 23:50:00+08:00,0.0,0.0,1502.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,32.2,6.6,1631.0,,,
2025-07-24 00:00:00+08:00,0.0,0.0,1504.0,0.0,0.0,0.0,0.0,0.0,0.0,100.9,0.0,32.3,0.0,1637.2,,,
2025-07-24 00:10:00+08:00,0.0,0.0,1496.5,0.0,0.0,0.0,0.0,0.0,0.0,108.5,0.0,32.9,15.0,1652.9,,,
2025-07-24 00:20:00+08:00,0.0,0.0,1357.3,0.0,0.0,0.0,0.0,0.0,0.0,115.80000000000001,0.0,32.9,0.0,1506.0,,,
2025-07-24 00:30:00+08:00,0.0,0.0,1330.7,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,34.7,0.0,1488.4,,,
2025-07-24 00:40:00+08:00,0.0,0.0,1304.5,0.0,0.0,0.0,0.0,0.0,0.0,133.8,0.0,36.4,0.0,1474.7,,,
2025-07-24 00:50:00+08:00,0.0,0.0,1283.7,0.0,0.0,0.0,0.0,0.0,0.0,143.1,0.0,36.2,0.0,1463.0,,,
2025-07-24 01:00:00+08:00,0.0,0.0,1297.9,0.0,0.0,0.0,0.0,0.0,0.0,149.3,0.0,36.1,0.0,1483.3,,,
2025-07-24 01:10:00+08:00,0.0,0.0,1283.9,0.0,0.0,0.0,0.0,0.0,0.0,127.3,0.0,35.7,0.0,1446.9,,,
2025-07-24 01:20:00+08:00,0.0,0.0,1298.7,0.0,0.0,0.0,0.0,0.0,0.0,112.6,0.0,38.8,8.4,1458.5,,,
2025-07-24 01:30:00+08:00,0.0,0.0,1259.6,0.0,0.0,0.0,0.0,0.0,0.0,103.5,0.0,34.1,0.0,1397.1999999999998,,,
2025-07-24 01:40:00+08:00,0.0,0.0,1219.8,0.0,0.0,0.0,0.0,0.0,0.0,89.4,0.0,33.4,0.0,1342.6000000000001,,,
2025-07-24 01:50:00+08:00,0.0,0.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,91.7,0.0,33.3,32.9,1418.9,,,
2025-07-24 02:00:00+08:00,0.0,0.0,1201.3,0.0,0.0,0.0,0.0,0.0,0.0,67.6,0.0,31.2,2.3,1302.3999999999999,,,
2025-07-24 02:10:00+08:00,0.0,0.0,1235.2,0.0,0.0,0.0,0.0,0.0,0.0,64.2,0.0,33.4,30.5,1363.3000000000002,,,
2025-07-24 02:20:00+08:00,0.0,0.0,1129.6,0.0,0.0,0.0,0.0,0.0,0.0,70.6,0.0,38.1,0.0,1238.2999999999997,,,
2025-07-24 02:30:00+08:00,0.0,0.0,1133.6,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,36.1,0.0,1240.6999999999998,,,
2025-07-24 02:40:00+08:00,0.0,0.0,1132.6,0.0,0.0,0.0,0.0,0.0,0.0,62.900000000000006,0.0,38.9,0.0,1234.4,,,
2025-07-24 02:50:00+08:00,0.0,0.0,1119.2,0.0,0.0,0.0,0.0,0.0,0.0,56.1,0.0,38.8,0.0,1214.1,,,
2025-07-24 03:00:00+08:00,0.0,0.0,1174.4,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0.0,40.2,17.9,1280.0000000000002,,,
2025-07-24 03:10:00+08:00,0.0,0.0,1108.2,0.0,0.0,0.0,0.0,0.0,0.0,40.8,0.0,37.0,0.0,1186.0,,,
2025-07-24 03:20:00+08:00,0.0,0.0,1161.2,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,38.2,0.0,1232.4,,,
2025-07-24 03:30:00+08:00,0.0,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,37.2,0.0,1222.2,,,
2025-07-24 03:40:00+08:00,0.0,0.0,1126.6,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.0,39.0,0.0,1192.0,,,
2025-07-24 03:50:00+08:00,0.0,0.0,1052.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,37.6,0.0,1117.1999999999998,,,
2025-07-24 04:00:00+08:00,0.0,0.0,1138.3,0.0,0.0,0.0,0.0,0.0,0.0,28.7,0.0,37.0,0.0,1204.0,,,
2025-07-24 04:10:00+08:00,0.0,0.0,1165.4,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.0,36.3,0.0,1223.8,,,
2025-07-24 04:20:00+08:00,0.0,0.0,1113.9,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,36.5,0.0,1175.7,,,
2025-07-24 04:30:00+08:00,0.0,0.0,1165.9,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,39.1,0.0,1229.6,,,
2025-07-24 04:40:00+08:00,0.0,0.0,1138.3,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,38.4,0.0,1201.8,,,
2025-07-24 04:50:00+08:00,0.0,0.0,1233.9,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,37.5,16.7,1319.4,,,
2025-07-24 05:00:00+08:00,0.0,0.0,1072.8,0.0,0.0,0.0,0.0,0.0,0.0,36.8,34.721,40.4,0.0,1184.721,,,
2025-07-24 05:10:00+08:00,0.0,0.0,1116.7,0.0,0.0,0.0,0.0,0.0,0.0,36.0,34.721,36.1,0.0,1223.521,,,
2025-07-24 05:20:00+08:00,0.0,0.0,1100.4,0.0,0.0,0.0,0.0,0.0,0.0,33.1,34.721,37.0,0.0,1205.221,,,
2025-07-24 05:30:00+08:00,0.0,0.0,1109.1,0.0,0.0,0.0,0.0,0.0,0.0,29.4,34.739,38.0,0.0,1211.239,,,
2025-07-24 05:40:00+08:00,0.0,0.0,1150.5,0.0,0.0,0.0,0.0,0.0,0.0,24.6,36.564,41.2,4.3,1257.164,,,
2025-07-24 05:50:00+08:00,0.0,0.0,1184.6,0.0,0.0,0.0,0.0,0.0,0.0,26.0,66.785,40.6,6.6,1324.5849999999998,,,
2025-07-24 06:00:00+08:00,0.0,0.0,1125.6,0.0,0.0,0.0,0.0,0.0,0.0,28.400000000000002,168.50900000000001,39.0,0.0,1361.509,,,
2025-07-24 06:10:00+08:00,0.0,0.0,1142.5,0.0,0.0,0.0,0.0,0.0,0.0,26.4,307.884,40.1,0.0,1516.884,,,
2025-07-24 06:20:00+08:00,0.0,0.0,1134.6,0.0,0.0,0.0,0.0,0.0,0.0,25.3,498.61400000000003,38.6,0.0,1697.1139999999998,,,
2025-07-24 06:30:00+08:00,0.0,0.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,713.173,38.9,0.0,1932.173,,,
2025-07-24 06:40:00+08:00,0.0,0.0,1158.6,0.0,0.0,0.0,0.0,0.0,0.0,22.1,950.127,38.4,0.0,2169.227,,,
2025-07-24 06:50:00+08:00,0.0,0.0,1215.2,0.0,0.0,0.0,0.0,0.0,0.0,23.8,1184.819,38.6,0.0,2462.419,,,
2025-07-24 07:00:00+08:00,0.0,0.0,1208.5,0.0,0.0,0.0,0.0,0.0,0.0,28.7,1477.2,39.6,0.0,2754.0,,,
2025-07-24 07:10:00+08:00,0.0,0.0,1193.9,0.0,0.0,0.0,0.0,0.0,0.0,37.7,1837.915,38.7,0.0,3108.215,,,
2025-07-24 07:20:00+08:00,0.0,0.0,1219.8,0.0,0.0,0.0,0.0,0.0,0.0,50.3,2197.948,40.3,0.0,3508.348,,,
2025-07-24 07:30:00+08:00,0.0,0.0,1187.7,0.0,0.0,0.0,0.0,0.0,0.0,71.9,2545.63,39.5,0.0,3844.7300000000005,,,
2025-07-24 07:40:00+08:00,0.0,0.0,1223.2,0.0,0.0,0.0,0.0,0.0,0.0,82.0,2942.499,39.0,0.0,4286.699,,,
2025-07-24 07:50:00+08:00,0.0,0.0,1234.1,0.0,0.0,0.0,0.0,0.0,0.0,80.5,3288.2780000000002,40.2,0.0,4643.078,,,
2025-07-24 08:00:00+08:00,0.0,0.0,1246.4,0.0,0.0,0.0,0.0,0.0,0.0,86.4,3676.3990000000003,39.4,0.0,5048.599,,,
2025-07-24 08:10:00+08:00,0.0,0.0,1302.8,0.0,0.0,0.0,0.0,0.0,0.0,90.2,4012.883,38.5,0.0,5444.383,,,
2025-07-24 08:20:00+08:00,0.0,0.0,1318.1,0.0,0.0,0.0,0.0,0.0,0.0,107.9,4292.026,36.5,0.0,5754.526,,,
2025-07-24 08:30:00+08:00,0.0,0.0,1401.3,0.0,0.0,0.0,0.0,0.0,0.0,120.69999999999999,4592.054,37.3,0.0,6151.354,,,
2025-07-24 08:40:00+08:00,0.0,0.0,1383.5,0.0,0.0,0.0,0.0,0.0,0.0,115.3,4860.01,37.4,0.0,6396.21,,,
2025-07-24 08:50:00+08:00,0.0,0.0,1497.3,0.0,0.0,0.0,0.0,0.0,0.0,129.8,5122.116,37.8,0.0,6787.0160000000005,,,
2025-07-24 09:00:00+08:00,0.0,0.0,1485.5,0.0,0.0,0.0,0.0,0.0,0.0,140.9,5408.013,35.7,0.0,7070.113,,,
2025-07-24 09:10:00+08:00,0.0,0.0,1509.2,0.0,0.0,0.0,0.0,0.0,0.0,154.7,5720.075000000001,35.7,0.0,7419.675,,,
2025-07-24 09:20:00+08:00,0.0,0.0,1480.4,0.0,0.0,0.0,0.0,0.0,0.0,177.3,6061.746,37.7,0.0,7757.146,,,
2025-07-24 09:30:00+08:00,0.0,0.0,1535.1,0.0,0.0,0.0,0.0,0.0,0.0,195.4,6281.545,38.0,0.0,8050.045,,,
2025-07-24 09:40:00+08:00,0.0,0.0,1477.8,0.0,0.0,0.0,0.0,0.0,0.0,226.3,6401.886,38.7,0.0,8144.686000000001,,,
2025-07-24 09:50:00+08:00,0.0,0.0,1463.2,0.0,0.0,0.0,0.0,0.0,0.0,227.7,6611.67,37.0,0.0,8339.57,,,
2025-07-24 10:00:00+08:00,0.0,0.0,1441.1,0.0,0.0,0.0,0.0,0.0,0.0,287.9,6596.639999999999,37.7,0.0,8363.34,,,
2025-07-24 10:10:00+08:00,0.0,0.0,1510.7,0.0,0.0,0.0,0.0,0.0,0.0,342.0,6646.433,38.7,0.0,8537.833,,,
2025-07-24 10:20:00+08:00,0.0,0.0,1502.7,0.0,0.0,0.0,0.0,0.0,0.0,382.9,6765.214,36.8,0.0,8687.614,,,
2025-07-24 10:30:00+08:00,0.0,0.0,1552.4,0.0,0.0,0.0,0.0,0.0,0.0,387.8,6871.549,39.6,0.0,8851.349,,,
2025-07-24 10:40:00+08:00,0.0,0.0,1476.1,0.0,0.0,0.0,0.0,0.0,0.0,398.4,6961.866,37.0,0.0,8873.366,,,
2025-07-24 10:50:00+08:00,0.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,406.3,6986.056,39.3,0.0,8931.655999999999,,,
2025-07-24 11:00:00+08:00,0.0,0.0,1463.1,0.0,0.0,0.0,0.0,0.0,0.0,433.2,7097.677,37.5,0.0,9031.476999999999,,,
2025-07-24 11:10:00+08:00,0.0,0.0,1535.8,0.0,0.0,0.0,0.0,0.0,0.0,500.2,7058.366,39.5,0.0,9133.866,,,
2025-07-24 11:20:00+08:00,0.0,0.0,1476.5,0.0,0.0,0.0,0.0,0.0,0.0,548.2,7147.379,40.6,0.0,9212.679,,,
2025-07-24 11:30:00+08:00,0.0,0.0,1507.4,0.0,0.0,0.0,0.0,0.0,0.0,564.8,7272.919,37.9,0.0,9383.018999999998,,,
2025-07-24 11:40:00+08:00,0.0,0.0,1577.1,0.0,0.0,0.0,0.0,0.0,0.0,604.6,7361.806,36.7,0.0,9580.206,,,
2025-07-24 11:50:00+08:00,0.0,0.0,1611.6,0.0,0.0,0.0,0.0,0.0,0.0,629.0,7282.187,39.1,0.0,9561.887,,,
2025-07-24 12:00:00+08:00,0.0,0.0,1584.9,0.0,0.0,0.0,0.0,0.0,0.0,657.4,7295.136,41.6,0.0,9579.036000000002,,,
2025-07-24 12:10:00+08:00,0.0,0.0,1618.5,0.0,0.0,0.0,0.0,0.0,0.0,692.0,7218.0470000000005,35.2,0.0,9563.747000000001,,,
2025-07-24 12:20:00+08:00,0.0,0.0,1587.6,0.0,0.0,0.0,0.0,0.0,0.0,737.1999999999999,7230.9039999999995,39.4,0.0,9595.104,,,
2025-07-24 12:30:00+08:00,0.0,0.0,1593.2,0.0,0.0,0.0,0.0,0.0,0.0,748.1999999999999,7064.934,38.4,0.0,9444.734,,,
2025-07-24 12:40:00+08:00,0.0,0.0,1575.4,0.0,0.0,0.0,0.0,0.0,0.0,800.1999999999999,7024.731,37.2,0.0,9437.531,,,
2025-07-24 12:50:00+08:00,0.0,0.0,1631.4,0.0,0.0,0.0,0.0,0.0,0.0,840.4000000000001,7006.138,36.2,0.0,9514.138,,,
2025-07-24 13:00:00+08:00,0.0,0.0,1597.9,0.0,0.0,0.0,0.0,0.0,0.0,854.2,6969.826,38.4,0.0,9460.326,,,
2025-07-24 13:10:00+08:00,0.0,0.0,1583.8,0.0,0.0,0.0,0.0,0.0,0.0,858.2,6873.879999999999,37.1,75.0,9427.98,,,
2025-07-24 13:20:00+08:00,0.0,0.0,1572.9,0.0,0.0,0.0,0.0,0.0,0.0,848.1,6920.3150000000005,39.3,53.3,9433.914999999999,,,
2025-07-24 13:30:00+08:00,0.0,0.0,1599.6,0.0,0.0,0.0,0.0,0.0,0.0,853.5,6892.844,37.2,65.0,9448.144,,,
2025-07-24 13:40:00+08:00,0.0,0.0,1505.5,0.0,0.0,0.0,0.0,0.0,0.0,849.6,6736.7880000000005,39.3,62.5,9193.688,,,
2025-07-24 13:50:00+08:00,0.0,0.0,1586.7,0.0,0.0,0.0,0.0,0.0,0.0,864.3000000000001,6634.174999999999,35.7,61.2,9182.075,,,
2025-07-24 14:00:00+08:00,0.0,0.0,1562.7,0.0,0.0,0.0,0.0,0.0,0.0,856.3,6574.233,39.1,58.9,9091.233,,,
2025-07-24 14:10:00+08:00,0.0,0.0,1558.4,0.0,0.0,0.0,0.0,0.0,0.0,847.1,6402.662,36.1,0.0,8844.262,,,
2025-07-24 14:20:00+08:00,0.0,0.0,1554.4,0.0,0.0,0.0,0.0,0.0,0.0,856.1,6221.6900000000005,39.3,0.0,8671.49,,,
2025-07-24 14:30:00+08:00,0.0,0.0,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8,5902.119000000001,40.2,0.0,8367.119000000002,,,
2025-07-24 14:40:00+08:00,0.0,0.0,1589.7,0.0,0.0,0.0,0.0,0.0,0.0,866.5999999999999,5752.119000000001,38.9,0.0,8247.319000000001,,,
2025-07-24 14:50:00+08:00,0.0,0.0,1625.3,0.0,0.0,0.0,0.0,0.0,0.0,876.3,5382.386,41.1,0.0,7925.086000000001,,,
2025-07-24 15:00:00+08:00,0.0,0.0,1650.3,0.0,0.0,0.0,0.0,0.0,0.0,869.9,5200.697,38.6,5.8,7765.2970000000005,,,
2025-07-24 15:10:00+08:00,0.0,0.0,1673.3,0.0,0.0,0.0,0.0,0.0,0.0,833.8,5074.119000000001,38.6,0.0,7619.819000000001,,,
2025-07-24 15:20:00+08:00,0.0,0.0,1601.6,0.0,0.0,0.0,0.0,0.0,0.0,833.9,4680.237999999999,38.8,0.0,7154.538,,,
2025-07-24 15:30:00+08:00,0.0,0.0,1631.9,0.0,0.0,0.0,0.0,0.0,0.0,834.1999999999999,4357.802,37.9,0.0,6861.802,,,
2025-07-24 15:40:00+08:00,0.0,0.0,1630.7,0.0,0.0,0.0,0.0,0.0,0.0,838.1,4215.0,37.1,0.0,6720.900000000001,,,
2025-07-24 15:50:00+08:00,0.0,0.0,1668.9,0.0,0.0,0.0,0.0,0.0,0.0,829.0,4111.311,35.5,0.0,6644.710999999999,,,
2025-07-24 16:00:00+08:00,0.0,0.0,1658.9,0.0,0.0,0.0,0.0,0.0,0.0,836.5,3820.9930000000004,34.6,0.0,6350.993,,,
2025-07-24 16:10:00+08:00,0.0,0.0,1628.7,0.0,0.0,0.0,0.0,0.0,0.0,814.2,3526.827,36.9,283.7,6290.327,,,
2025-07-24 16:20:00+08:00,0.0,0.0,1656.5,0.0,0.0,0.0,0.0,0.0,0.0,815.1,3263.825,36.7,294.6,6066.724999999999,,,
2025-07-24 16:30:00+08:00,0.0,0.0,1651.2,0.0,0.0,0.0,0.0,0.0,0.0,848.1,3123.3900000000003,36.3,275.0,5933.990000000001,,,
2025-07-24 16:40:00+08:00,0.0,0.0,1669.7,0.0,0.0,0.0,0.0,0.0,0.0,855.2,2957.945,36.4,282.9,5802.1449999999995,,,
2025-07-24 16:50:00+08:00,0.0,0.0,1719.6,0.0,0.0,0.0,0.0,0.0,0.0,831.3000000000001,2728.107,34.3,305.3,5618.607,,,
2025-07-24 17:00:00+08:00,0.0,0.0,1617.9,0.0,0.0,0.0,0.0,0.0,0.0,837.3,2458.965,36.3,277.2,5227.665,,,
2025-07-24 17:10:00+08:00,0.0,0.0,1635.5,0.0,0.0,0.0,0.0,0.0,0.0,846.8,2132.6659999999997,36.8,280.0,4931.7660000000005,,,
2025-07-24 17:20:00+08:00,0.0,0.0,1696.9,0.0,0.0,0.0,0.0,0.0,0.0,848.3,1953.098,35.0,313.0,4846.298,,,
2025-07-24 17:30:00+08:00,0.0,0.0,1675.6,0.0,0.0,0.0,0.0,0.0,0.0,842.7,1637.638,36.8,287.5,4480.238,,,
2025-07-24 17:40:00+08:00,0.0,0.0,1646.5,0.0,0.0,0.0,0.0,0.0,0.0,870.8000000000001,1397.27,37.4,288.3,4240.27,,,
2025-07-24 17:50:00+08:00,0.0,0.0,1708.8,0.0,0.0,0.0,0.0,0.0,0.0,852.4,1098.408,39.4,288.9,3987.908,,,
2025-07-24 18:00:00+08:00,0.0,0.0,1683.4,0.0,0.0,0.0,0.0,0.0,0.0,841.6999999999999,813.852,37.6,287.2,3663.7519999999995,,,
2025-07-24 18:10:00+08:00,0.0,0.0,1643.5,0.0,0.0,0.0,0.0,0.0,0.0,835.6,632.375,38.9,293.2,3443.575,,,
2025-07-24 18:20:00+08:00,0.0,0.0,1666.1,0.0,0.0,0.0,0.0,0.0,0.0,827.2,553.931,37.8,289.9,3374.9310000000005,,,
2025-07-24 18:30:00+08:00,0.0,0.0,1657.3,0.0,0.0,0.0,0.0,0.0,0.0,831.8000000000001,389.995,37.5,282.0,3198.595,,,
2025-07-24 18:40:00+08:00,0.0,0.0,1670.6,0.0,0.0,0.0,0.0,0.0,0.0,820.1,240.965,36.2,268.9,3036.765,,,
2025-07-24 18:50:00+08:00,0.0,0.0,1705.7,0.0,0.0,0.0,0.0,0.0,0.0,808.3,114.267,37.3,275.3,2940.867,,,
2025-07-24 19:00:00+08:00,0.0,0.0,1699.5,0.0,0.0,0.0,0.0,0.0,0.0,804.5,0.0,35.5,267.1,2806.6,,,
2025-07-24 19:10:00+08:00,0.0,0.0,1720.2,0.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,34.6,276.5,2836.2999999999997,,,
2025-07-24 19:20:00+08:00,0.0,0.0,1692.3,0.0,0.0,0.0,0.0,0.0,0.0,798.7,0.0,36.3,285.8,2813.1000000000004,,,
2025-07-24 19:30:00+08:00,0.0,0.0,1687.0,0.0,0.0,0.0,0.0,0.0,0.0,795.9,0.0,37.7,269.8,2790.4,,,
2025-07-24 19:40:00+08:00,0.0,0.0,1656.8,0.0,0.0,0.0,0.0,0.0,0.0,789.0,0.0,34.9,273.6,2754.3,,,
2025-07-24 19:50:00+08:00,0.0,0.0,1688.5,0.0,0.0,0.0,0.0,0.0,0.0,784.7,0.0,37.0,293.7,2803.8999999999996,,,
2025-07-24 20:00:00+08:00,0.0,0.0,1653.3,0.0,0.0,0.0,0.0,0.0,0.0,798.0,0.0,38.1,275.9,2765.3,,,
2025-07-24 20:10:00+08:00,0.0,0.0,1670.7,0.0,0.0,0.0,0.0,0.0,0.0,811.7,0.0,36.9,108.0,2627.3,,,
2025-07-24 20:20:00+08:00,0.0,0.0,1634.3,0.0,0.0,0.0,0.0,0.0,0.0,816.6,0.0,35.7,101.7,2588.2999999999997,,,
2025-07-24 20:30:00+08:00,0.0,0.0,1613.3,0.0,0.0,0.0,0.0,0.0,0.0,810.4,0.0,36.0,93.9,2553.6,,,
2025-07-24 20:40:00+08:00,0.0,0.0,1609.6,0.0,0.0,0.0,0.0,0.0,0.0,807.0,0.0,38.0,96.8,2551.4,,,
2025-07-24 20:50:00+08:00,0.0,0.0,1622.2,0.0,0.0,0.0,0.0,0.0,0.0,802.3,0.0,37.2,92.5,2554.2,,,
2025-07-24 21:00:00+08:00,0.0,0.0,1650.7,0.0,0.0,0.0,0.0,0.0,0.0,802.4,0.0,37.6,99.7,2590.3999999999996,,,
2025-07-24 21:10:00+08:00,0.0,0.0,1636.4,0.0,0.0,0.0,0.0,0.0,0.0,810.7,0.0,38.4,3.3,2488.8000000000006,,,
2025-07-24 21:20:00+08:00,0.0,0.0,1616.8,0.0,0.0,0.0,0.0,0.0,0.0,804.7,0.0,37.1,9.2,2467.7999999999997,,,
2025-07-24 21:30:00+08:00,0.0,0.0,1637.6,0.0,0.0,0.0,0.0,0.0,0.0,735.9,0.0,38.1,3.0,2414.6,,,
2025-07-24 21:40:00+08:00,0.0,0.0,1606.9,0.0,0.0,0.0,0.0,0.0,0.0,624.5,0.0,38.7,11.9,2282.0,,,
2025-07-24 21:50:00+08:00,0.0,0.0,1607.2,0.0,0.0,0.0,0.0,0.0,0.0,575.2,0.0,39.3,4.1,2225.8,,,
2025-07-24 22:00:00+08:00,0.0,0.0,1620.5,0.0,0.0,0.0,0.0,0.0,0.0,587.8,0.0,36.6,8.8,2253.7000000000003,,,
2025-07-24 22:10:00+08:00,0.0,0.0,1580.3,0.0,0.0,0.0,0.0,0.0,0.0,558.8000000000001,0.0,37.1,0.0,2176.2,,,
2025-07-24 22:20:00+08:00,0.0,0.0,1562.2,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,36.6,0.0,2130.7999999999997,,,
2025-07-24 22:30:00+08:00,0.0,0.0,1573.1,0.0,0.0,0.0,0.0,0.0,0.0,497.0,0.0,36.8,29.4,2136.3,,,
2025-07-24 22:40:00+08:00,0.0,0.0,1564.7,0.0,0.0,0.0,0.0,0.0,0.0,464.8,0.0,36.4,0.0,2065.9,,,
2025-07-24 22:50:00+08:00,0.0,0.0,1550.4,0.0,0.0,0.0,0.0,0.0,0.0,438.1,0.0,38.4,0.0,2026.9,,,
2025-07-24 23:00:00+08:00,0.0,0.0,1513.2,0.0,0.0,0.0,0.0,0.0,0.0,399.7,0.0,38.1,0.0,1951.0,,,
2025-07-24 23:10:00+08:00,0.0,0.0,1490.2,0.0,0.0,0.0,0.0,0.0,0.0,354.5,0.0,37.8,34.0,1916.5,,,
2025-07-24 23:20:00+08:00,0.0,0.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,335.5,0.0,39.4,32.6,1913.5,,,
2025-07-24 23:30:00+08:00,0.0,0.0,1522.9,0.0,0.0,0.0,0.0,0.0,0.0,304.9,0.0,36.3,40.1,1904.2,,,
2025-07-24 23:40:00+08:00,0.0,0.0,1531.2,0.0,0.0,0.0,0.0,0.0,0.0,287.5,0.0,36.1,19.6,1874.3999999999999,,,
2025-07-24 23:50:00+08:00,0.0,0.0,1524.0,0.0,0.0,0.0,0.0,0.0,0.0,298.4,0.0,33.4,29.2,1885.0000000000002,,,
2025-07-25 00:00:00+08:00,0.0,0.0,1545.5,0.0,0.0,0.0,0.0,0.0,0.0,317.6,0.0,32.8,29.3,1925.1999999999998,,,
2025-07-25 00:10:00+08:00,0.0,0.0,1539.4,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,32.8,19.0,1933.2,,,
2025-07-25 00:20:00+08:00,0.0,0.0,1394.4,0.0,0.0,0.0,0.0,0.0,0.0,331.4,0.0,37.2,0.0,1763.0000000000002,,,
2025-07-25 00:30:00+08:00,0.0,0.0,1344.7,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,36.9,0.0,1690.6000000000001,,,
2025-07-25 00:40:00+08:00,0.0,0.0,1286.6,0.0,0.0,0.0,0.0,0.0,0.0,288.7,0.0,33.9,0.0,1609.2,,,
2025-07-25 00:50:00+08:00,0.0,0.0,1266.6,0.0,0.0,0.0,0.0,0.0,0.0,272.1,0.0,34.3,0.0,1572.9999999999998,,,
2025-07-25 01:00:00+08:00,0.0,0.0,1292.5,0.0,0.0,0.0,0.0,0.0,0.0,268.1,0.0,33.0,18.7,1612.3,,,
2025-07-25 01:10:00+08:00,0.0,0.0,1234.6,0.0,0.0,0.0,0.0,0.0,0.0,258.8,0.0,35.8,0.0,1529.1999999999998,,,
2025-07-25 01:20:00+08:00,0.0,0.0,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,252.5,0.0,34.3,21.9,1574.7,,,
2025-07-25 01:30:00+08:00,0.0,0.0,1216.2,0.0,0.0,0.0,0.0,0.0,0.0,243.10000000000002,0.0,34.8,0.0,1494.1000000000001,,,
2025-07-25 01:40:00+08:00,0.0,0.0,1211.2,0.0,0.0,0.0,0.0,0.0,0.0,218.3,0.0,34.2,0.0,1463.7,,,
